order_id,customer_name,city,region,category,product,sales,discount_percent,profit,quantity,payment_mode,order_date
1636,Jose Medina,Tirunelveli,West,Furniture,Table,4222.45,12.78,272.32,8,UPI,2025-09-30
1637,Jennifer Fields,Chennai,West,Clothing,Jeans,14647.81,22.14,3435.47,8,Net Banking,2025-12-18
1638,Meagan Watson,Madurai,North,Clothing,T-Shirt,27171.24,23.55,6492.75,6,UPI,2024-08-23
1639,Michael Howard,Salem,West,Groceries,Rice,36058.35,15.59,2932.22,8,UPI,2025-10-24
1640,Debbie Ingram,Trichy,South,Clothing,Jacket,43724.14,6.97,7923.04,2,Net Banking,2024-10-17
1641,Lisa Martin,Coimbatore,North,Electronics,Smart Watch,4227.46,23.93,439.2,7,Card,2024-02-26
1642,Jeffery Banks,Coimbatore,South,Furniture,Chair,46212.85,13.04,3992.35,9,Net Banking,2024-02-20
1643,Eric Vance,Tirunelveli,West,Electronics,Mobile,8269.56,9.57,910.97,2,UPI,2025-09-30
1644,James Reed,Salem,North,Electronics,Mobile,5215.36,17.81,1067.88,7,Card,2024-02-10
1645,Ariel Cox,Trichy,North,Clothing,Jeans,4257.72,29.09,554.94,10,Net Banking,2025-11-03
1646,Robert Perez Jr.,Chennai,North,Furniture,Chair,17480.11,19.18,3263.88,8,Cash,2024-12-11
1647,Christopher Henry,Salem,West,Electronics,Headphones,18292.37,14.91,3969.95,6,UPI,2024-07-14
1648,Kimberly Arnold,Coimbatore,North,Furniture,Chair,32881.76,22.91,6310.79,7,UPI,2024-02-24
1649,Destiny Aguilar,Salem,East,Groceries,Rice,7828.4,20.49,1059.35,8,UPI,2024-12-15
1650,Regina Cantrell,Chennai,West,Groceries,Rice,8657.75,15.48,839.92,2,Card,2025-01-19
1651,David Mcmahon,Trichy,South,Furniture,Chair,31884.86,24.37,3090.74,2,UPI,2024-08-31
1652,April Johnson,Chennai,West,Groceries,Snacks,10699.51,18.35,1404.91,1,Net Banking,2024-04-09
1653,Teresa Stevens,Salem,North,Groceries,Rice,44959.89,3.39,6808.57,1,Cash,2025-04-06
1654,Charles Schneider,Tirunelveli,West,Furniture,Sofa,8711.88,27.87,847.42,10,Net Banking,2025-11-23
1655,Kimberly Scott,Salem,West,Groceries,Snacks,28889.84,26.85,6959.94,9,UPI,2024-09-07
1656,Thomas Phillips,Coimbatore,West,Groceries,Oil,20228.03,7.94,4840.07,3,Card,2024-01-22
1657,Katelyn White,Chennai,South,Groceries,Oil,48199.76,14.24,11994.76,1,Card,2024-04-27
1658,Shannon Irwin,Tirunelveli,South,Groceries,Oil,40572.83,27.49,7103.14,5,Card,2025-12-10
1659,Raymond Gray,Tirunelveli,East,Furniture,Sofa,32405.04,25.17,2202.43,8,Cash,2025-01-24
1660,David Morris,Coimbatore,East,Electronics,Smart Watch,33352.02,5.79,8265.22,5,Card,2024-02-10
1661,Phillip Simpson,Coimbatore,East,Furniture,Table,15557.91,22.32,2024.34,10,UPI,2025-01-12
1662,Keith Hanson,Tirunelveli,East,Groceries,Rice,26017.63,19.88,4152.26,10,Net Banking,2025-11-01
1663,Mark Lewis,Trichy,East,Clothing,Jeans,45365.81,20.33,10591.34,7,UPI,2025-01-04
1664,Kevin Williams,Chennai,West,Furniture,Sofa,30201.69,3.64,3921.44,7,Net Banking,2024-04-08
1665,Kimberly Mcdonald,Salem,South,Groceries,Snacks,10278.21,24.53,2362.47,3,Card,2024-01-22
1666,Christy Watkins,Coimbatore,East,Groceries,Milk,1703.47,19.44,171.08,10,Card,2025-05-18
1667,Christine Horn,Tirunelveli,North,Electronics,Laptop,2374.17,25.22,261.56,5,Cash,2024-02-05
1668,Adrienne Carrillo,Coimbatore,West,Clothing,Jacket,25999.8,11.31,6232.97,8,UPI,2024-03-30
1669,Amanda Carroll,Tirunelveli,East,Groceries,Rice,41214.9,6.48,10282.03,9,UPI,2025-01-14
1670,Melinda Rose,Tirunelveli,West,Groceries,Oil,3466.21,15.22,539.92,8,Net Banking,2025-08-31
1671,Michael Dixon,Madurai,West,Clothing,Jeans,31392.01,16.44,5710.13,2,UPI,2025-11-25
1672,Philip Henderson,Madurai,East,Clothing,Kurti,42345.03,27.68,6342.27,6,UPI,2024-01-24
1673,Rachel Obrien,Tirunelveli,East,Clothing,Jeans,41215.98,2.1,3348.28,4,Net Banking,2025-02-06
1674,Brenda Simpson,Coimbatore,North,Electronics,Mobile,28946.52,28.81,5504.76,9,Net Banking,2025-08-14
1675,Joseph Alvarez,Madurai,South,Clothing,Jacket,35384.21,21,3466.96,10,Cash,2025-12-23
1676,Nicole Kane,Madurai,North,Electronics,Headphones,16029.73,22.8,3175.85,3,Card,2024-08-20
1677,Tabitha Horn,Madurai,South,Clothing,Jeans,10397.34,17.41,2441.82,8,Card,2025-08-25
1678,George Chapman,Trichy,South,Electronics,Mobile,30308.54,0.65,4043.09,4,UPI,2024-11-28
1679,Christopher Butler,Coimbatore,South,Sports,Cricket Bat,45148.34,9.35,9760.11,8,Net Banking,2025-02-19
1680,Jason Daugherty,Salem,North,Electronics,Smart Watch,24503.13,27.46,2041.8,4,Cash,2025-03-05
1681,Ashley Carter,Madurai,South,Groceries,Oil,47754.57,17.75,9687.44,10,UPI,2024-11-20
1682,Christopher Williams,Coimbatore,North,Groceries,Oil,13530.69,28.23,942.94,2,UPI,2024-08-16
1683,Angela Andrade,Coimbatore,North,Clothing,Jacket,27409.8,5.09,3348.65,8,UPI,2024-12-05
1684,Adrienne Reid,Madurai,South,Clothing,T-Shirt,36385.32,3.65,7891.22,7,Card,2024-12-02
1685,Ashley Hinton,Chennai,West,Electronics,Headphones,42375.32,24.32,4856.42,9,Card,2024-12-09
1686,Sheila Gomez,Trichy,North,Electronics,Mobile,865.45,1.32,162.66,2,Card,2025-04-05
1687,Christina Mayo,Tirunelveli,West,Furniture,Sofa,2117.44,15.33,418.06,4,UPI,2025-01-27
1688,Jasmine Collier,Salem,East,Clothing,Jacket,40787.83,29.76,3821.06,10,UPI,2025-08-28
1689,Dylan Sherman,Chennai,East,Electronics,Headphones,20829.98,14.19,4849.03,1,UPI,2025-01-03
1690,Robert Duarte,Tirunelveli,South,Furniture,Cupboard,49325.5,0.92,9939.53,1,Net Banking,2024-07-18
1691,Jeffrey Goodwin,Trichy,South,Electronics,Mobile,47035.31,25.81,10834.85,9,Card,2024-09-10
1692,Andrew Best,Trichy,South,Furniture,Chair,851.23,29.24,47.37,6,Cash,2025-05-21
1693,Bradley Mcdonald,Salem,West,Clothing,T-Shirt,35199.29,26.6,8615.87,4,Cash,2025-04-05
1694,Stanley Hale,Madurai,South,Furniture,Cupboard,42796.2,11.09,2773.01,1,Card,2025-03-12
1695,Diana Rivera,Chennai,East,Furniture,Sofa,29606.23,21.69,7181.54,2,UPI,2025-03-26
1696,Rachael Johnson,Salem,North,Groceries,Oil,49039.13,14.62,8374.03,8,Card,2025-08-06
1697,Zachary Morgan,Trichy,North,Furniture,Chair,31156.31,28.06,4971.12,1,Card,2024-02-21
1698,Heather Kelly,Trichy,East,Groceries,Snacks,1440.93,11.88,129.62,3,Card,2025-03-27
1699,Stacey Weaver,Chennai,East,Sports,Football,39300.8,14.87,2687.08,6,Card,2025-11-25
1700,Rebecca Ortiz,Madurai,West,Electronics,Mobile,1728.57,19.73,107.3,7,Cash,2025-12-30
1701,Rebecca Garza,Chennai,East,Furniture,Chair,31454.66,0.68,2580.44,3,Cash,2025-12-30
1702,Michael Cline,Salem,South,Groceries,Oil,49594.79,13.04,5328.08,7,Card,2024-01-13
1703,Matthew Taylor,Tirunelveli,West,Groceries,Rice,21829.55,12.43,3357.29,9,Net Banking,2024-05-08
1704,Kathleen Park,Madurai,East,Groceries,Milk,34469.32,19.85,5595.92,9,Card,2025-04-23
1705,Elizabeth Henderson,Salem,South,Groceries,Rice,19801.43,14.05,1125.9,10,Cash,2025-01-02
1706,Steven Sosa,Salem,West,Furniture,Sofa,9946.08,5.04,685.67,4,Cash,2025-07-24
1707,Catherine Solis,Salem,East,Furniture,Cupboard,39659.04,8.48,7414.6,4,Cash,2025-02-10
1708,Trevor Hall,Trichy,North,Sports,Shoes,10370.39,0.73,2453.5,5,Card,2024-04-30
1709,Julia Frye,Coimbatore,East,Furniture,Chair,22909.39,13.6,2880.49,1,Net Banking,2024-02-26
1710,Theresa Anderson,Madurai,North,Groceries,Snacks,4354.99,26.68,223.72,4,Card,2024-07-18
1711,Scott Beck,Trichy,North,Electronics,Mobile,35726.21,23.57,3991.31,2,Net Banking,2025-01-23
1712,Christine Moore,Madurai,West,Sports,Gym Bag,6207,13.91,408,1,UPI,2024-08-15
1713,Christopher Macias,Trichy,North,Electronics,Headphones,13481.51,22.42,1503.23,10,Net Banking,2025-11-05
1714,Sarah Blackwell,Madurai,North,Sports,Gym Bag,20840.22,8.85,1390.02,3,UPI,2024-02-16
1715,Sandra Crawford,Madurai,North,Sports,Cricket Bat,48430.74,25.86,4699.02,7,UPI,2025-11-07
1716,Chad Brewer,Coimbatore,South,Clothing,Kurti,41413.21,26.75,6903.74,6,Net Banking,2025-12-15
1717,Samuel Macias,Salem,East,Groceries,Oil,6149.71,0.84,414.61,1,Net Banking,2025-06-26
1718,Regina Farrell,Chennai,West,Groceries,Snacks,14606.22,29.94,766.64,6,Net Banking,2025-01-28
1719,Kim Herrera,Trichy,West,Groceries,Rice,48413.15,9.84,9893.4,7,Card,2025-09-26
1720,Jenny Henderson,Salem,North,Groceries,Snacks,35262.46,9.55,5906.6,5,Net Banking,2025-01-04
1721,Mark Miller,Coimbatore,South,Electronics,Laptop,28119.02,18.59,5096.04,7,Cash,2024-03-14
1722,Jaime Chan,Salem,South,Clothing,Jacket,30304.39,1.53,4269.15,10,Card,2025-04-17
1723,Leah Robinson,Trichy,West,Sports,Gym Bag,47338.24,29.72,6469.33,2,Card,2024-07-22
1724,Christine Martinez,Tirunelveli,East,Sports,Cricket Bat,36679.99,22.94,8337.59,5,Net Banking,2025-01-22
1725,Eddie Williams,Salem,East,Furniture,Table,252.25,4.3,42.37,6,Cash,2024-02-10
1726,Christopher Bowman,Trichy,North,Furniture,Cupboard,2473.66,24.32,394.03,9,Cash,2024-09-29
1727,Nicholas Barton,Coimbatore,West,Groceries,Rice,22194.41,24.63,4826.7,7,UPI,2024-03-13
1728,Darrell Goodman,Coimbatore,East,Electronics,Laptop,7405.28,9.73,1706.98,4,Cash,2025-05-29
1729,Catherine Schroeder,Coimbatore,North,Electronics,Mobile,43476.2,3.04,9089.08,4,UPI,2025-09-13
1730,Sara Owens,Trichy,West,Furniture,Sofa,9610.05,21.85,2379.57,5,UPI,2025-08-18
1731,Jonathan Jenkins,Salem,East,Groceries,Oil,4627.63,24.84,653.28,8,Card,2025-11-23
1732,Isaac Wilson,Coimbatore,West,Clothing,Jacket,10827.36,11.37,2505.66,7,Cash,2024-02-26
1733,Jason Gregory,Coimbatore,East,Sports,Gym Bag,13036.83,5.73,3139.77,9,Cash,2024-01-03
1734,Austin Caldwell,Trichy,West,Sports,Shoes,33625.71,6.89,4380.64,5,Card,2025-09-05
1735,Zachary Calhoun,Madurai,East,Sports,Gym Bag,8596.88,20.65,1441.7,10,UPI,2025-01-12
1736,Andrea Levy,Tirunelveli,East,Electronics,Smart Watch,32644.11,0.9,5700.73,2,Card,2024-08-18
1737,Joseph Hardin,Salem,North,Sports,Football,18843.93,16.64,3788.34,3,Net Banking,2024-02-06
1738,Michelle Leonard,Coimbatore,South,Sports,Shoes,6206.55,3.18,821.21,4,Net Banking,2025-01-22
1739,Elizabeth Wilkins,Trichy,South,Sports,Gym Bag,9379.59,10.82,2239.97,7,Card,2024-11-14
1740,Sara Larsen,Chennai,West,Groceries,Oil,41288.93,4.79,8084.88,6,UPI,2025-07-31
1741,Sarah Smith,Chennai,East,Sports,Gym Bag,47640.29,13.58,2678.55,8,Card,2025-06-19
1742,Emily Silva,Trichy,East,Electronics,Headphones,45411.94,14.7,3208.74,3,Cash,2025-12-21
1743,David Garner,Salem,East,Sports,Cricket Bat,38722.76,29.3,8459.39,8,Card,2024-08-29
1744,Charles Velasquez,Chennai,North,Furniture,Chair,25635.77,18.5,6350.18,7,UPI,2025-03-12
1745,Derek Lawrence,Coimbatore,West,Clothing,Jacket,22129.08,10.72,3813.24,5,Net Banking,2025-09-23
1746,Kimberly Anderson,Salem,South,Electronics,Headphones,26512.18,27.86,3787.22,1,UPI,2024-10-08
1747,Eric Griffin,Coimbatore,North,Clothing,Jacket,208.57,20.22,45.63,10,Card,2024-05-21
1748,Jocelyn Morales,Coimbatore,West,Electronics,Smart Watch,37170.15,6.86,7688.52,3,Card,2025-10-21
1749,Carrie Butler,Coimbatore,East,Clothing,Kurti,27920.28,27.7,4688.88,7,Card,2024-11-06
1750,Daniel Weber,Tirunelveli,North,Groceries,Snacks,17691.08,11.34,1057.22,3,Net Banking,2024-07-25
1751,Jessica Montoya,Coimbatore,East,Sports,Cricket Bat,21856.2,16.35,2372.45,8,Cash,2025-05-03
1752,Brian Clark,Trichy,South,Sports,Football,6588.12,27.93,1215.54,6,Card,2024-05-02
1753,Douglas Macdonald,Madurai,East,Furniture,Cupboard,29048.14,17.08,3664.74,9,Cash,2025-12-25
1754,Mathew Daniels,Tirunelveli,North,Sports,Cricket Bat,33740.75,9.95,6012.39,3,UPI,2025-10-12
1755,John Combs,Madurai,North,Clothing,T-Shirt,1363.22,7.93,155.98,4,Cash,2024-08-19
1756,Manuel Bryant,Chennai,South,Sports,Cricket Bat,18402.97,13.99,3509.26,1,UPI,2025-10-14
1757,Chloe Burnett,Trichy,East,Sports,Gym Bag,19907.49,9.81,1048.03,8,Cash,2024-07-02
1758,Joseph Hansen,Madurai,North,Sports,Football,40765.95,3.21,2132.03,2,Card,2024-09-08
1759,Dr. Christopher Cole,Coimbatore,West,Electronics,Mobile,19246.61,1.89,1740.54,6,Net Banking,2024-05-23
1760,Rachel Baker,Madurai,North,Groceries,Rice,8455.06,6.22,1021.07,9,Card,2025-03-11
1761,Paula Hampton,Chennai,South,Furniture,Chair,10704.91,3.46,1560.92,3,Card,2025-02-11
1762,Ashley Hendricks,Madurai,North,Electronics,Headphones,1684.33,18.39,334.82,10,Net Banking,2025-02-21
1763,Julie Perez,Madurai,West,Clothing,Kurti,1974.59,8.19,341.81,2,UPI,2024-10-17
1764,Justin Bradley,Tirunelveli,South,Sports,Cricket Bat,40607.31,26.85,2102.13,7,UPI,2024-09-06
1765,Tanya Long,Chennai,North,Sports,Football,2492,1.13,331.96,4,UPI,2025-05-14
1766,Bruce Cox,Madurai,North,Sports,Gym Bag,30983.2,20.08,6830.68,6,Net Banking,2025-04-29
1767,Mark Levine,Coimbatore,East,Sports,Gym Bag,1861.62,7.21,197.92,5,Cash,2025-08-15
1768,Stacey Lawson,Tirunelveli,East,Sports,Shoes,45069.19,5.57,3272.52,3,UPI,2024-07-19
1769,Tammy Parker,Chennai,South,Groceries,Milk,15263.36,26.78,2888.02,2,UPI,2025-03-09
1770,Scott Landry,Coimbatore,South,Sports,Gym Bag,45314.63,20.04,6719.34,1,Net Banking,2025-12-29
1771,Laura Prince,Chennai,North,Furniture,Chair,5190.87,29.69,335.81,5,Net Banking,2024-08-31
1772,Robert Garza,Salem,North,Clothing,Jacket,28838.92,20.13,5496.31,4,Net Banking,2024-11-03
1773,Benjamin Ward,Salem,East,Groceries,Rice,39190.76,15.6,8343.73,8,Net Banking,2024-07-02
1774,Jason Lane,Madurai,West,Groceries,Oil,26134.4,9.68,5375.48,2,UPI,2024-11-17
1775,Kevin Benson,Salem,West,Electronics,Mobile,7970.38,17.98,602.29,6,Net Banking,2025-09-20
1776,John Berry,Madurai,West,Sports,Cricket Bat,24789.75,24.27,1729.02,4,Cash,2024-12-13
1777,Christopher Duran,Salem,South,Sports,Football,20540.03,21.64,2427.53,9,UPI,2024-05-03
1778,Michelle Allen,Trichy,North,Electronics,Headphones,27460.45,14.56,5794.18,2,Card,2025-02-15
1779,Ryan Reeves,Madurai,North,Electronics,Headphones,47943.83,23.79,10155.33,6,Net Banking,2024-05-02
1780,Danielle Brown,Salem,North,Sports,Cricket Bat,35430.38,10.69,5097.13,7,Net Banking,2024-02-20
1781,Kim Johnson,Madurai,East,Clothing,Jacket,7738.95,3.18,1676.65,4,UPI,2024-06-11
1782,Erika George,Chennai,West,Groceries,Rice,29780.78,5.53,2222.66,10,Cash,2024-07-31
1783,Manuel Perez,Coimbatore,North,Groceries,Milk,39678.3,21.52,5801.7,7,Net Banking,2025-02-26
1784,Tom Thompson,Coimbatore,North,Furniture,Table,30488.49,5.31,7337.63,4,Cash,2024-05-24
1785,Linda Escobar,Salem,North,Electronics,Headphones,49034.09,28.91,9492.84,9,Net Banking,2024-03-05
1786,Charles Morrison,Coimbatore,West,Clothing,Kurti,15464.62,16.98,3011.61,2,Cash,2025-09-29
1787,Michael Yoder,Coimbatore,East,Sports,Cricket Bat,32476.99,23.24,2799.24,6,Cash,2024-02-20
1788,Claudia Stevens,Coimbatore,North,Sports,Gym Bag,36464.69,23.34,4079.56,2,Card,2024-12-09
1789,Valerie Moyer,Chennai,South,Groceries,Snacks,31919.39,5.53,5476.42,1,Net Banking,2025-08-11
1790,Teresa Bowen,Coimbatore,East,Groceries,Snacks,44385.37,7.33,6406.45,10,UPI,2025-05-29
1791,Shari Johnson,Chennai,East,Furniture,Table,29211.1,15.1,2226.04,8,Card,2025-03-14
1792,Dr. Douglas Carpenter IV,Madurai,North,Electronics,Headphones,3805.27,25.18,896.76,10,Card,2025-12-07
1793,Marilyn Davis,Madurai,North,Sports,Shoes,46439.47,27.36,3509.05,3,UPI,2025-11-24
1794,Lisa Reynolds,Coimbatore,South,Clothing,T-Shirt,38412.98,15.32,3281.54,9,UPI,2025-10-03
1795,Donna Davis,Coimbatore,East,Electronics,Laptop,17749.63,25.14,3191.75,7,Net Banking,2024-10-17
1796,Caleb Camacho,Salem,West,Clothing,Jacket,35713.63,3.07,4797.62,8,Net Banking,2024-08-06
1797,Joshua Hart,Trichy,West,Furniture,Sofa,2459.85,29.72,253.71,4,Card,2025-07-10
1798,Christina Henderson,Trichy,South,Furniture,Cupboard,2874.16,18.42,196.31,7,Card,2025-06-05
1799,Rachel Brown,Coimbatore,West,Clothing,Jacket,24776.98,16.17,2743.26,10,Net Banking,2025-03-03
1800,Allen Lopez,Trichy,East,Groceries,Oil,47540.16,17.5,11303.36,1,Net Banking,2024-08-03
1801,Jeff Brown,Tirunelveli,North,Groceries,Snacks,31356.22,7.39,4312.91,2,Card,2024-04-05
1802,Thomas Martinez,Chennai,West,Groceries,Rice,9053.06,9.12,2087.52,7,UPI,2025-02-19
1803,Heather Gray,Coimbatore,East,Groceries,Milk,20620.33,24.21,4033.35,6,Net Banking,2024-08-12
1804,Shannon Hernandez,Madurai,South,Groceries,Rice,27192.77,26.78,1398.48,8,UPI,2025-07-24
1805,Tyler Freeman,Coimbatore,West,Furniture,Table,16210.39,7.01,3481.63,3,Card,2025-12-05
1806,Kristie Mcguire,Coimbatore,South,Furniture,Cupboard,295.35,20.63,40.96,5,UPI,2024-03-13
1807,Kathleen Jones,Chennai,West,Sports,Cricket Bat,49975.26,4.59,4510.45,2,Net Banking,2024-10-31
1808,Jacqueline Logan,Madurai,West,Clothing,Kurti,14947.87,17.27,2645.03,2,Cash,2025-01-09
1809,John Long,Coimbatore,East,Furniture,Sofa,14416,15.42,3426.79,6,Card,2024-04-24
1810,Shannon Diaz,Trichy,East,Groceries,Milk,16357.27,13.87,2526.87,8,Cash,2025-03-21
1811,Nancy Walton,Madurai,South,Groceries,Rice,48260.29,9.38,8526.03,1,UPI,2025-11-28
1812,Joshua Vargas,Chennai,East,Groceries,Snacks,23605.11,12.72,4731.12,7,Card,2025-01-22
1813,Heather Howard,Madurai,South,Electronics,Headphones,21114.88,16.77,3677.86,5,Net Banking,2024-05-05
1814,Courtney Cannon,Madurai,West,Clothing,Kurti,17614.4,8.67,1425.98,4,UPI,2024-08-13
1815,Heidi Lewis,Coimbatore,North,Furniture,Table,3264.19,19.46,521.39,1,Cash,2025-05-13
1816,Kevin Crawford,Coimbatore,West,Clothing,T-Shirt,33862.76,13.91,5446.75,3,UPI,2024-06-03
1817,Kelsey Carroll,Madurai,South,Furniture,Sofa,4856.08,17.12,444.06,1,Net Banking,2024-04-22
1818,Cynthia Meyers,Madurai,South,Electronics,Laptop,31298.06,5.91,4745.47,2,UPI,2024-10-04
1819,David Montoya,Madurai,North,Furniture,Cupboard,39324,21.36,4710.2,7,Net Banking,2025-10-26
1820,Denise Howe,Tirunelveli,North,Groceries,Milk,49475.26,5.36,10607.33,9,Cash,2024-11-21
1821,Carol Jones,Salem,West,Groceries,Milk,22297.64,28.07,2975.51,4,UPI,2025-06-24
1822,Amber Perez,Salem,West,Sports,Gym Bag,9342.62,5.68,1516.78,1,UPI,2025-08-12
1823,Lisa Stephens,Salem,North,Electronics,Headphones,39876.71,23.1,7436.69,4,Cash,2025-05-30
1824,Steven Miranda,Coimbatore,South,Clothing,Kurti,6005.76,8.73,936.3,5,Net Banking,2024-07-27
1825,Eileen Simmons,Madurai,North,Furniture,Chair,19451.98,18.52,2157.05,6,Net Banking,2025-09-08
1826,Blake Gordon,Trichy,East,Groceries,Rice,7987.86,18.94,1709.01,1,UPI,2025-06-07
1827,Zachary Rodriguez,Salem,North,Electronics,Laptop,40225.47,1.14,5074.55,7,Card,2024-08-30
1828,Jared Fitzgerald,Coimbatore,North,Furniture,Cupboard,46194.13,17.58,6247.75,1,Cash,2024-11-20
1829,Angela Hoffman,Tirunelveli,West,Clothing,Kurti,43141.01,3.82,9808.9,10,Net Banking,2024-04-27
1830,Amber Garcia,Madurai,East,Sports,Gym Bag,43188.71,13.15,2668.77,2,Card,2024-02-25
1831,Jeremy Rhodes,Madurai,South,Furniture,Chair,15456.23,1.31,3467.65,10,Net Banking,2024-08-13
1832,Joseph Taylor,Salem,East,Electronics,Mobile,12088.81,11.88,1369.48,5,Cash,2025-10-28
1833,Laura Brown,Salem,South,Clothing,Jacket,29972.11,12.4,2093.07,7,Card,2025-02-04
1834,Beth Gillespie,Madurai,East,Clothing,Kurti,6795.24,20.84,546.35,4,Card,2025-10-31
1835,Brittany Wright,Chennai,East,Groceries,Rice,20907.48,9.73,4027.52,2,Net Banking,2025-02-09
1836,Jeffery Ellison,Chennai,West,Groceries,Oil,33764.86,20.63,5142.66,3,Net Banking,2024-08-23
1837,Jared Garcia,Madurai,North,Sports,Shoes,36883.84,22.42,6797.2,1,UPI,2025-03-14
1838,Jaclyn Miller,Chennai,West,Groceries,Milk,10768.96,22.96,2542.96,5,Net Banking,2025-11-20
1839,Ian Romero,Tirunelveli,East,Sports,Gym Bag,17781.47,0.51,3976.12,6,Cash,2024-07-20
1840,Kyle Martin,Madurai,West,Groceries,Rice,28675.81,24.59,2016.7,8,Cash,2024-10-07
1841,Kelly Hamilton,Coimbatore,East,Electronics,Smart Watch,28103.3,7.82,1464.09,10,UPI,2024-07-21
1842,Russell Davies,Madurai,North,Furniture,Chair,28738.95,6.44,6500.93,9,Card,2025-11-22
1843,Daniel Camacho,Chennai,South,Groceries,Snacks,42882.78,3.31,2900.05,6,UPI,2024-09-28
1844,Jeffrey Cox,Trichy,East,Sports,Shoes,30323,9.6,6801.36,8,Cash,2025-09-29
1845,Natalie Wade,Chennai,East,Furniture,Cupboard,37233.98,4.11,4218.06,2,Net Banking,2024-05-20
1846,John Owens,Coimbatore,North,Furniture,Sofa,8773.2,25.09,2117.63,10,Card,2025-03-15
1847,Dustin Graham,Trichy,West,Sports,Gym Bag,15473.7,12.31,3043.68,8,Net Banking,2025-05-12
1848,Tanya Johnson,Tirunelveli,South,Clothing,Jacket,20886.05,29.45,4522.7,1,Cash,2024-11-22
1849,Samantha Rose,Trichy,West,Clothing,Jacket,19001.59,14.84,2735.72,2,Card,2025-09-29
1850,Gregory Howard,Salem,East,Electronics,Laptop,37205.92,21.06,8278.37,6,Card,2024-08-30
1851,Brandon Mason,Madurai,West,Groceries,Oil,47503.63,24.2,4785.79,3,Card,2024-06-12
1852,Cynthia Jackson,Coimbatore,South,Electronics,Mobile,3565.76,16.76,866.19,7,Card,2024-06-26
1853,Katelyn Morton,Salem,East,Electronics,Headphones,13458.41,11.52,2354.15,3,Net Banking,2025-08-28
1854,Angela Johnson,Madurai,North,Groceries,Snacks,30796.38,18.72,2907.89,3,UPI,2025-12-06
1855,Katherine Brennan MD,Madurai,North,Sports,Cricket Bat,27825.26,28.22,4955.68,8,Card,2025-03-15
1856,Elaine Nixon,Madurai,West,Electronics,Mobile,25445.45,1.89,4025.79,8,UPI,2024-06-10
1857,Amanda Taylor,Chennai,West,Furniture,Table,10927.81,9.61,2719.36,2,Cash,2025-08-31
1858,Jeremy Martin,Tirunelveli,West,Clothing,T-Shirt,49572.2,18.98,8726.65,2,UPI,2025-08-23
1859,Jennifer Walker,Trichy,South,Groceries,Milk,34969.41,22.21,5498.33,8,UPI,2024-04-23
1860,Yolanda Hall,Coimbatore,North,Electronics,Mobile,13578.26,12.64,1332.93,4,Card,2024-01-28
1861,Marissa Kennedy,Tirunelveli,North,Groceries,Milk,27510.49,22.62,6823.05,7,Net Banking,2025-09-14
1862,Barbara Vasquez,Coimbatore,East,Furniture,Cupboard,43103.86,1.94,7078.37,5,Card,2025-06-06
1863,Joe Patel,Coimbatore,North,Clothing,Kurti,40086.37,14.7,5980.96,2,Card,2025-08-13
1864,Julie Reynolds,Tirunelveli,East,Clothing,T-Shirt,36863.44,6.82,7691.35,10,Net Banking,2025-06-07
1865,Victoria Butler,Tirunelveli,West,Electronics,Laptop,49008.87,1.94,2749.69,7,UPI,2025-10-04
1866,Sara Howell,Madurai,East,Electronics,Headphones,882.33,23.28,211.61,9,Net Banking,2025-03-11
1867,Michael Glass,Trichy,South,Clothing,Jeans,6454.99,11.2,597.59,7,Card,2024-05-30
1868,Cassidy Kramer,Coimbatore,South,Groceries,Milk,890.49,11.95,108.95,4,Net Banking,2025-07-15
1869,Dr. Amber Hamilton,Trichy,South,Furniture,Sofa,38401.76,15.46,8505.45,10,Card,2024-01-10
1870,Ivan Scott,Coimbatore,West,Groceries,Rice,40714.35,0.17,9532.3,2,Cash,2024-02-20
1871,Becky Rogers,Chennai,West,Furniture,Cupboard,31781.83,28.76,3045.63,1,UPI,2024-05-01
